left,top,right,bottom,id
11182269.7411234211176634,588329.0708626243285835,11183269.7411234211176634,587329.0708626243285835,"1679"
11182269.7411234211176634,587329.0708626243285835,11183269.7411234211176634,586329.0708626243285835,"1680"
11182269.7411234211176634,586329.0708626243285835,11183269.7411234211176634,585329.0708626243285835,"1681"
11182269.7411234211176634,585329.0708626243285835,11183269.7411234211176634,584329.0708626243285835,"1682"
11182269.7411234211176634,584329.0708626243285835,11183269.7411234211176634,583329.0708626243285835,"1683"
11182269.7411234211176634,583329.0708626243285835,11183269.7411234211176634,582329.0708626243285835,"1684"
11182269.7411234211176634,582329.0708626243285835,11183269.7411234211176634,581329.0708626243285835,"1685"
11182269.7411234211176634,581329.0708626243285835,11183269.7411234211176634,580329.0708626243285835,"1686"
11182269.7411234211176634,580329.0708626243285835,11183269.7411234211176634,579329.0708626243285835,"1687"
11182269.7411234211176634,579329.0708626243285835,11183269.7411234211176634,578329.0708626243285835,"1688"
11182269.7411234211176634,578329.0708626243285835,11183269.7411234211176634,577329.0708626243285835,"1689"
11182269.7411234211176634,577329.0708626243285835,11183269.7411234211176634,576329.0708626243285835,"1690"
11182269.7411234211176634,576329.0708626243285835,11183269.7411234211176634,575329.0708626243285835,"1691"
11182269.7411234211176634,575329.0708626243285835,11183269.7411234211176634,574329.0708626243285835,"1692"
11182269.7411234211176634,574329.0708626243285835,11183269.7411234211176634,573329.0708626243285835,"1693"
11182269.7411234211176634,573329.0708626243285835,11183269.7411234211176634,572329.0708626243285835,"1694"
11182269.7411234211176634,572329.0708626243285835,11183269.7411234211176634,571329.0708626243285835,"1695"
11182269.7411234211176634,571329.0708626243285835,11183269.7411234211176634,570329.0708626243285835,"1696"
11183269.7411234211176634,623329.0708626243285835,11184269.7411234211176634,622329.0708626243285835,"1697"
11183269.7411234211176634,622329.0708626243285835,11184269.7411234211176634,621329.0708626243285835,"1698"
11183269.7411234211176634,621329.0708626243285835,11184269.7411234211176634,620329.0708626243285835,"1699"
11183269.7411234211176634,620329.0708626243285835,11184269.7411234211176634,619329.0708626243285835,"1700"
11183269.7411234211176634,619329.0708626243285835,11184269.7411234211176634,618329.0708626243285835,"1701"
11183269.7411234211176634,618329.0708626243285835,11184269.7411234211176634,617329.0708626243285835,"1702"
11183269.7411234211176634,617329.0708626243285835,11184269.7411234211176634,616329.0708626243285835,"1703"
11183269.7411234211176634,616329.0708626243285835,11184269.7411234211176634,615329.0708626243285835,"1704"
11183269.7411234211176634,615329.0708626243285835,11184269.7411234211176634,614329.0708626243285835,"1705"
11183269.7411234211176634,614329.0708626243285835,11184269.7411234211176634,613329.0708626243285835,"1706"
11183269.7411234211176634,613329.0708626243285835,11184269.7411234211176634,612329.0708626243285835,"1707"
11183269.7411234211176634,612329.0708626243285835,11184269.7411234211176634,611329.0708626243285835,"1708"
11183269.7411234211176634,611329.0708626243285835,11184269.7411234211176634,610329.0708626243285835,"1709"
11183269.7411234211176634,610329.0708626243285835,11184269.7411234211176634,609329.0708626243285835,"1710"
11183269.7411234211176634,609329.0708626243285835,11184269.7411234211176634,608329.0708626243285835,"1711"
11183269.7411234211176634,608329.0708626243285835,11184269.7411234211176634,607329.0708626243285835,"1712"
11183269.7411234211176634,607329.0708626243285835,11184269.7411234211176634,606329.0708626243285835,"1713"
11183269.7411234211176634,606329.0708626243285835,11184269.7411234211176634,605329.0708626243285835,"1714"
11183269.7411234211176634,605329.0708626243285835,11184269.7411234211176634,604329.0708626243285835,"1715"
11183269.7411234211176634,604329.0708626243285835,11184269.7411234211176634,603329.0708626243285835,"1716"
11183269.7411234211176634,603329.0708626243285835,11184269.7411234211176634,602329.0708626243285835,"1717"
11183269.7411234211176634,602329.0708626243285835,11184269.7411234211176634,601329.0708626243285835,"1718"
11183269.7411234211176634,601329.0708626243285835,11184269.7411234211176634,600329.0708626243285835,"1719"
11183269.7411234211176634,600329.0708626243285835,11184269.7411234211176634,599329.0708626243285835,"1720"
11183269.7411234211176634,599329.0708626243285835,11184269.7411234211176634,598329.0708626243285835,"1721"
11183269.7411234211176634,598329.0708626243285835,11184269.7411234211176634,597329.0708626243285835,"1722"
11183269.7411234211176634,597329.0708626243285835,11184269.7411234211176634,596329.0708626243285835,"1723"
11183269.7411234211176634,596329.0708626243285835,11184269.7411234211176634,595329.0708626243285835,"1724"
11183269.7411234211176634,595329.0708626243285835,11184269.7411234211176634,594329.0708626243285835,"1725"
11183269.7411234211176634,594329.0708626243285835,11184269.7411234211176634,593329.0708626243285835,"1726"
11183269.7411234211176634,593329.0708626243285835,11184269.7411234211176634,592329.0708626243285835,"1727"
11183269.7411234211176634,592329.0708626243285835,11184269.7411234211176634,591329.0708626243285835,"1728"
11183269.7411234211176634,591329.0708626243285835,11184269.7411234211176634,590329.0708626243285835,"1729"
11183269.7411234211176634,590329.0708626243285835,11184269.7411234211176634,589329.0708626243285835,"1730"
11183269.7411234211176634,589329.0708626243285835,11184269.7411234211176634,588329.0708626243285835,"1731"
11183269.7411234211176634,588329.0708626243285835,11184269.7411234211176634,587329.0708626243285835,"1732"
11183269.7411234211176634,587329.0708626243285835,11184269.7411234211176634,586329.0708626243285835,"1733"
11183269.7411234211176634,586329.0708626243285835,11184269.7411234211176634,585329.0708626243285835,"1734"
11183269.7411234211176634,585329.0708626243285835,11184269.7411234211176634,584329.0708626243285835,"1735"
11183269.7411234211176634,584329.0708626243285835,11184269.7411234211176634,583329.0708626243285835,"1736"
11183269.7411234211176634,583329.0708626243285835,11184269.7411234211176634,582329.0708626243285835,"1737"
11183269.7411234211176634,582329.0708626243285835,11184269.7411234211176634,581329.0708626243285835,"1738"
11183269.7411234211176634,581329.0708626243285835,11184269.7411234211176634,580329.0708626243285835,"1739"
11183269.7411234211176634,580329.0708626243285835,11184269.7411234211176634,579329.0708626243285835,"1740"
11183269.7411234211176634,579329.0708626243285835,11184269.7411234211176634,578329.0708626243285835,"1741"
11183269.7411234211176634,578329.0708626243285835,11184269.7411234211176634,577329.0708626243285835,"1742"
11183269.7411234211176634,577329.0708626243285835,11184269.7411234211176634,576329.0708626243285835,"1743"
11183269.7411234211176634,576329.0708626243285835,11184269.7411234211176634,575329.0708626243285835,"1744"
11183269.7411234211176634,575329.0708626243285835,11184269.7411234211176634,574329.0708626243285835,"1745"
11183269.7411234211176634,574329.0708626243285835,11184269.7411234211176634,573329.0708626243285835,"1746"
11183269.7411234211176634,573329.0708626243285835,11184269.7411234211176634,572329.0708626243285835,"1747"
11183269.7411234211176634,572329.0708626243285835,11184269.7411234211176634,571329.0708626243285835,"1748"
11183269.7411234211176634,571329.0708626243285835,11184269.7411234211176634,570329.0708626243285835,"1749"
11184269.7411234211176634,623329.0708626243285835,11185269.7411234211176634,622329.0708626243285835,"1750"
11184269.7411234211176634,622329.0708626243285835,11185269.7411234211176634,621329.0708626243285835,"1751"
11184269.7411234211176634,621329.0708626243285835,11185269.7411234211176634,620329.0708626243285835,"1752"
11184269.7411234211176634,620329.0708626243285835,11185269.7411234211176634,619329.0708626243285835,"1753"
11184269.7411234211176634,619329.0708626243285835,11185269.7411234211176634,618329.0708626243285835,"1754"
11184269.7411234211176634,618329.0708626243285835,11185269.7411234211176634,617329.0708626243285835,"1755"
11184269.7411234211176634,617329.0708626243285835,11185269.7411234211176634,616329.0708626243285835,"1756"
11184269.7411234211176634,616329.0708626243285835,11185269.7411234211176634,615329.0708626243285835,"1757"
11184269.7411234211176634,615329.0708626243285835,11185269.7411234211176634,614329.0708626243285835,"1758"
11184269.7411234211176634,614329.0708626243285835,11185269.7411234211176634,613329.0708626243285835,"1759"
11184269.7411234211176634,613329.0708626243285835,11185269.7411234211176634,612329.0708626243285835,"1760"
11184269.7411234211176634,612329.0708626243285835,11185269.7411234211176634,611329.0708626243285835,"1761"
11184269.7411234211176634,611329.0708626243285835,11185269.7411234211176634,610329.0708626243285835,"1762"
11184269.7411234211176634,610329.0708626243285835,11185269.7411234211176634,609329.0708626243285835,"1763"
11184269.7411234211176634,609329.0708626243285835,11185269.7411234211176634,608329.0708626243285835,"1764"
11184269.7411234211176634,608329.0708626243285835,11185269.7411234211176634,607329.0708626243285835,"1765"
11184269.7411234211176634,607329.0708626243285835,11185269.7411234211176634,606329.0708626243285835,"1766"
11184269.7411234211176634,606329.0708626243285835,11185269.7411234211176634,605329.0708626243285835,"1767"
11184269.7411234211176634,605329.0708626243285835,11185269.7411234211176634,604329.0708626243285835,"1768"
11184269.7411234211176634,604329.0708626243285835,11185269.7411234211176634,603329.0708626243285835,"1769"
11184269.7411234211176634,603329.0708626243285835,11185269.7411234211176634,602329.0708626243285835,"1770"
11184269.7411234211176634,602329.0708626243285835,11185269.7411234211176634,601329.0708626243285835,"1771"
11184269.7411234211176634,601329.0708626243285835,11185269.7411234211176634,600329.0708626243285835,"1772"
11184269.7411234211176634,600329.0708626243285835,11185269.7411234211176634,599329.0708626243285835,"1773"
11184269.7411234211176634,599329.0708626243285835,11185269.7411234211176634,598329.0708626243285835,"1774"
11184269.7411234211176634,598329.0708626243285835,11185269.7411234211176634,597329.0708626243285835,"1775"
11184269.7411234211176634,597329.0708626243285835,11185269.7411234211176634,596329.0708626243285835,"1776"
11184269.7411234211176634,596329.0708626243285835,11185269.7411234211176634,595329.0708626243285835,"1777"
11184269.7411234211176634,595329.0708626243285835,11185269.7411234211176634,594329.0708626243285835,"1778"
11184269.7411234211176634,594329.0708626243285835,11185269.7411234211176634,593329.0708626243285835,"1779"
11184269.7411234211176634,593329.0708626243285835,11185269.7411234211176634,592329.0708626243285835,"1780"
11184269.7411234211176634,592329.0708626243285835,11185269.7411234211176634,591329.0708626243285835,"1781"
11184269.7411234211176634,591329.0708626243285835,11185269.7411234211176634,590329.0708626243285835,"1782"
11184269.7411234211176634,590329.0708626243285835,11185269.7411234211176634,589329.0708626243285835,"1783"
11184269.7411234211176634,589329.0708626243285835,11185269.7411234211176634,588329.0708626243285835,"1784"
11184269.7411234211176634,588329.0708626243285835,11185269.7411234211176634,587329.0708626243285835,"1785"
11184269.7411234211176634,587329.0708626243285835,11185269.7411234211176634,586329.0708626243285835,"1786"
11184269.7411234211176634,586329.0708626243285835,11185269.7411234211176634,585329.0708626243285835,"1787"
11184269.7411234211176634,585329.0708626243285835,11185269.7411234211176634,584329.0708626243285835,"1788"
11184269.7411234211176634,584329.0708626243285835,11185269.7411234211176634,583329.0708626243285835,"1789"
11184269.7411234211176634,583329.0708626243285835,11185269.7411234211176634,582329.0708626243285835,"1790"
11184269.7411234211176634,582329.0708626243285835,11185269.7411234211176634,581329.0708626243285835,"1791"
11184269.7411234211176634,581329.0708626243285835,11185269.7411234211176634,580329.0708626243285835,"1792"
11184269.7411234211176634,580329.0708626243285835,11185269.7411234211176634,579329.0708626243285835,"1793"
11184269.7411234211176634,579329.0708626243285835,11185269.7411234211176634,578329.0708626243285835,"1794"
11184269.7411234211176634,578329.0708626243285835,11185269.7411234211176634,577329.0708626243285835,"1795"
11184269.7411234211176634,577329.0708626243285835,11185269.7411234211176634,576329.0708626243285835,"1796"
11184269.7411234211176634,576329.0708626243285835,11185269.7411234211176634,575329.0708626243285835,"1797"
11184269.7411234211176634,575329.0708626243285835,11185269.7411234211176634,574329.0708626243285835,"1798"
11184269.7411234211176634,574329.0708626243285835,11185269.7411234211176634,573329.0708626243285835,"1799"
11184269.7411234211176634,573329.0708626243285835,11185269.7411234211176634,572329.0708626243285835,"1800"
11184269.7411234211176634,572329.0708626243285835,11185269.7411234211176634,571329.0708626243285835,"1801"
11184269.7411234211176634,571329.0708626243285835,11185269.7411234211176634,570329.0708626243285835,"1802"
11185269.7411234211176634,623329.0708626243285835,11186269.7411234211176634,622329.0708626243285835,"1803"
11185269.7411234211176634,622329.0708626243285835,11186269.7411234211176634,621329.0708626243285835,"1804"
11185269.7411234211176634,621329.0708626243285835,11186269.7411234211176634,620329.0708626243285835,"1805"
11185269.7411234211176634,620329.0708626243285835,11186269.7411234211176634,619329.0708626243285835,"1806"
11185269.7411234211176634,619329.0708626243285835,11186269.7411234211176634,618329.0708626243285835,"1807"
11185269.7411234211176634,618329.0708626243285835,11186269.7411234211176634,617329.0708626243285835,"1808"
11185269.7411234211176634,617329.0708626243285835,11186269.7411234211176634,616329.0708626243285835,"1809"
11185269.7411234211176634,616329.0708626243285835,11186269.7411234211176634,615329.0708626243285835,"1810"
11185269.7411234211176634,615329.0708626243285835,11186269.7411234211176634,614329.0708626243285835,"1811"
11185269.7411234211176634,614329.0708626243285835,11186269.7411234211176634,613329.0708626243285835,"1812"
11185269.7411234211176634,613329.0708626243285835,11186269.7411234211176634,612329.0708626243285835,"1813"
11185269.7411234211176634,612329.0708626243285835,11186269.7411234211176634,611329.0708626243285835,"1814"
11185269.7411234211176634,611329.0708626243285835,11186269.7411234211176634,610329.0708626243285835,"1815"
11185269.7411234211176634,610329.0708626243285835,11186269.7411234211176634,609329.0708626243285835,"1816"
11185269.7411234211176634,609329.0708626243285835,11186269.7411234211176634,608329.0708626243285835,"1817"
11185269.7411234211176634,608329.0708626243285835,11186269.7411234211176634,607329.0708626243285835,"1818"
11185269.7411234211176634,607329.0708626243285835,11186269.7411234211176634,606329.0708626243285835,"1819"
11185269.7411234211176634,606329.0708626243285835,11186269.7411234211176634,605329.0708626243285835,"1820"
11185269.7411234211176634,605329.0708626243285835,11186269.7411234211176634,604329.0708626243285835,"1821"
11185269.7411234211176634,604329.0708626243285835,11186269.7411234211176634,603329.0708626243285835,"1822"
11185269.7411234211176634,603329.0708626243285835,11186269.7411234211176634,602329.0708626243285835,"1823"
11185269.7411234211176634,602329.0708626243285835,11186269.7411234211176634,601329.0708626243285835,"1824"
11185269.7411234211176634,601329.0708626243285835,11186269.7411234211176634,600329.0708626243285835,"1825"
11185269.7411234211176634,600329.0708626243285835,11186269.7411234211176634,599329.0708626243285835,"1826"
11185269.7411234211176634,599329.0708626243285835,11186269.7411234211176634,598329.0708626243285835,"1827"
11185269.7411234211176634,598329.0708626243285835,11186269.7411234211176634,597329.0708626243285835,"1828"
11185269.7411234211176634,597329.0708626243285835,11186269.7411234211176634,596329.0708626243285835,"1829"
11185269.7411234211176634,596329.0708626243285835,11186269.7411234211176634,595329.0708626243285835,"1830"
11185269.7411234211176634,595329.0708626243285835,11186269.7411234211176634,594329.0708626243285835,"1831"
11185269.7411234211176634,594329.0708626243285835,11186269.7411234211176634,593329.0708626243285835,"1832"
11185269.7411234211176634,593329.0708626243285835,11186269.7411234211176634,592329.0708626243285835,"1833"
11185269.7411234211176634,592329.0708626243285835,11186269.7411234211176634,591329.0708626243285835,"1834"
11185269.7411234211176634,591329.0708626243285835,11186269.7411234211176634,590329.0708626243285835,"1835"
11185269.7411234211176634,590329.0708626243285835,11186269.7411234211176634,589329.0708626243285835,"1836"
11185269.7411234211176634,589329.0708626243285835,11186269.7411234211176634,588329.0708626243285835,"1837"
11185269.7411234211176634,588329.0708626243285835,11186269.7411234211176634,587329.0708626243285835,"1838"
11185269.7411234211176634,587329.0708626243285835,11186269.7411234211176634,586329.0708626243285835,"1839"
11185269.7411234211176634,586329.0708626243285835,11186269.7411234211176634,585329.0708626243285835,"1840"
11185269.7411234211176634,585329.0708626243285835,11186269.7411234211176634,584329.0708626243285835,"1841"
11185269.7411234211176634,584329.0708626243285835,11186269.7411234211176634,583329.0708626243285835,"1842"
11185269.7411234211176634,583329.0708626243285835,11186269.7411234211176634,582329.0708626243285835,"1843"
11185269.7411234211176634,582329.0708626243285835,11186269.7411234211176634,581329.0708626243285835,"1844"
11185269.7411234211176634,581329.0708626243285835,11186269.7411234211176634,580329.0708626243285835,"1845"
11185269.7411234211176634,580329.0708626243285835,11186269.7411234211176634,579329.0708626243285835,"1846"
11185269.7411234211176634,579329.0708626243285835,11186269.7411234211176634,578329.0708626243285835,"1847"
11185269.7411234211176634,578329.0708626243285835,11186269.7411234211176634,577329.0708626243285835,"1848"
11185269.7411234211176634,577329.0708626243285835,11186269.7411234211176634,576329.0708626243285835,"1849"
11185269.7411234211176634,576329.0708626243285835,11186269.7411234211176634,575329.0708626243285835,"1850"
11185269.7411234211176634,575329.0708626243285835,11186269.7411234211176634,574329.0708626243285835,"1851"
11185269.7411234211176634,574329.0708626243285835,11186269.7411234211176634,573329.0708626243285835,"1852"
11185269.7411234211176634,573329.0708626243285835,11186269.7411234211176634,572329.0708626243285835,"1853"
11185269.7411234211176634,572329.0708626243285835,11186269.7411234211176634,571329.0708626243285835,"1854"
11185269.7411234211176634,571329.0708626243285835,11186269.7411234211176634,570329.0708626243285835,"1855"
11186269.7411234211176634,623329.0708626243285835,11187269.7411234211176634,622329.0708626243285835,"1856"
11186269.7411234211176634,622329.0708626243285835,11187269.7411234211176634,621329.0708626243285835,"1857"
11186269.7411234211176634,621329.0708626243285835,11187269.7411234211176634,620329.0708626243285835,"1858"
11186269.7411234211176634,620329.0708626243285835,11187269.7411234211176634,619329.0708626243285835,"1859"
11186269.7411234211176634,619329.0708626243285835,11187269.7411234211176634,618329.0708626243285835,"1860"
11186269.7411234211176634,618329.0708626243285835,11187269.7411234211176634,617329.0708626243285835,"1861"
11186269.7411234211176634,617329.0708626243285835,11187269.7411234211176634,616329.0708626243285835,"1862"
11186269.7411234211176634,616329.0708626243285835,11187269.7411234211176634,615329.0708626243285835,"1863"
11186269.7411234211176634,615329.0708626243285835,11187269.7411234211176634,614329.0708626243285835,"1864"
11186269.7411234211176634,614329.0708626243285835,11187269.7411234211176634,613329.0708626243285835,"1865"
11186269.7411234211176634,613329.0708626243285835,11187269.7411234211176634,612329.0708626243285835,"1866"
11186269.7411234211176634,612329.0708626243285835,11187269.7411234211176634,611329.0708626243285835,"1867"
11186269.7411234211176634,611329.0708626243285835,11187269.7411234211176634,610329.0708626243285835,"1868"
11186269.7411234211176634,610329.0708626243285835,11187269.7411234211176634,609329.0708626243285835,"1869"
11186269.7411234211176634,609329.0708626243285835,11187269.7411234211176634,608329.0708626243285835,"1870"
11186269.7411234211176634,608329.0708626243285835,11187269.7411234211176634,607329.0708626243285835,"1871"
11186269.7411234211176634,607329.0708626243285835,11187269.7411234211176634,606329.0708626243285835,"1872"
11186269.7411234211176634,606329.0708626243285835,11187269.7411234211176634,605329.0708626243285835,"1873"
11186269.7411234211176634,605329.0708626243285835,11187269.7411234211176634,604329.0708626243285835,"1874"
11186269.7411234211176634,604329.0708626243285835,11187269.7411234211176634,603329.0708626243285835,"1875"
11186269.7411234211176634,603329.0708626243285835,11187269.7411234211176634,602329.0708626243285835,"1876"
11186269.7411234211176634,602329.0708626243285835,11187269.7411234211176634,601329.0708626243285835,"1877"
11186269.7411234211176634,601329.0708626243285835,11187269.7411234211176634,600329.0708626243285835,"1878"
11186269.7411234211176634,600329.0708626243285835,11187269.7411234211176634,599329.0708626243285835,"1879"
11186269.7411234211176634,599329.0708626243285835,11187269.7411234211176634,598329.0708626243285835,"1880"
11186269.7411234211176634,598329.0708626243285835,11187269.7411234211176634,597329.0708626243285835,"1881"
11186269.7411234211176634,597329.0708626243285835,11187269.7411234211176634,596329.0708626243285835,"1882"
11186269.7411234211176634,596329.0708626243285835,11187269.7411234211176634,595329.0708626243285835,"1883"
11186269.7411234211176634,595329.0708626243285835,11187269.7411234211176634,594329.0708626243285835,"1884"
11186269.7411234211176634,594329.0708626243285835,11187269.7411234211176634,593329.0708626243285835,"1885"
11186269.7411234211176634,593329.0708626243285835,11187269.7411234211176634,592329.0708626243285835,"1886"
11186269.7411234211176634,592329.0708626243285835,11187269.7411234211176634,591329.0708626243285835,"1887"
11186269.7411234211176634,591329.0708626243285835,11187269.7411234211176634,590329.0708626243285835,"1888"
11186269.7411234211176634,590329.0708626243285835,11187269.7411234211176634,589329.0708626243285835,"1889"
11186269.7411234211176634,589329.0708626243285835,11187269.7411234211176634,588329.0708626243285835,"1890"
11186269.7411234211176634,588329.0708626243285835,11187269.7411234211176634,587329.0708626243285835,"1891"
11186269.7411234211176634,587329.0708626243285835,11187269.7411234211176634,586329.0708626243285835,"1892"
11186269.7411234211176634,586329.0708626243285835,11187269.7411234211176634,585329.0708626243285835,"1893"
11186269.7411234211176634,585329.0708626243285835,11187269.7411234211176634,584329.0708626243285835,"1894"
11186269.7411234211176634,584329.0708626243285835,11187269.7411234211176634,583329.0708626243285835,"1895"
11186269.7411234211176634,583329.0708626243285835,11187269.7411234211176634,582329.0708626243285835,"1896"
11186269.7411234211176634,582329.0708626243285835,11187269.7411234211176634,581329.0708626243285835,"1897"
11186269.7411234211176634,581329.0708626243285835,11187269.7411234211176634,580329.0708626243285835,"1898"
11186269.7411234211176634,580329.0708626243285835,11187269.7411234211176634,579329.0708626243285835,"1899"
11186269.7411234211176634,579329.0708626243285835,11187269.7411234211176634,578329.0708626243285835,"1900"
11186269.7411234211176634,578329.0708626243285835,11187269.7411234211176634,577329.0708626243285835,"1901"
11186269.7411234211176634,577329.0708626243285835,11187269.7411234211176634,576329.0708626243285835,"1902"
11186269.7411234211176634,576329.0708626243285835,11187269.7411234211176634,575329.0708626243285835,"1903"
11186269.7411234211176634,575329.0708626243285835,11187269.7411234211176634,574329.0708626243285835,"1904"
11186269.7411234211176634,574329.0708626243285835,11187269.7411234211176634,573329.0708626243285835,"1905"
11186269.7411234211176634,573329.0708626243285835,11187269.7411234211176634,572329.0708626243285835,"1906"
11186269.7411234211176634,572329.0708626243285835,11187269.7411234211176634,571329.0708626243285835,"1907"
11186269.7411234211176634,571329.0708626243285835,11187269.7411234211176634,570329.0708626243285835,"1908"
11187269.7411234211176634,623329.0708626243285835,11188269.7411234211176634,622329.0708626243285835,"1909"
11187269.7411234211176634,622329.0708626243285835,11188269.7411234211176634,621329.0708626243285835,"1910"
11187269.7411234211176634,621329.0708626243285835,11188269.7411234211176634,620329.0708626243285835,"1911"
11187269.7411234211176634,620329.0708626243285835,11188269.7411234211176634,619329.0708626243285835,"1912"
11187269.7411234211176634,619329.0708626243285835,11188269.7411234211176634,618329.0708626243285835,"1913"
11187269.7411234211176634,618329.0708626243285835,11188269.7411234211176634,617329.0708626243285835,"1914"
11187269.7411234211176634,617329.0708626243285835,11188269.7411234211176634,616329.0708626243285835,"1915"
11187269.7411234211176634,616329.0708626243285835,11188269.7411234211176634,615329.0708626243285835,"1916"
11187269.7411234211176634,615329.0708626243285835,11188269.7411234211176634,614329.0708626243285835,"1917"
11187269.7411234211176634,614329.0708626243285835,11188269.7411234211176634,613329.0708626243285835,"1918"
11187269.7411234211176634,613329.0708626243285835,11188269.7411234211176634,612329.0708626243285835,"1919"
11187269.7411234211176634,612329.0708626243285835,11188269.7411234211176634,611329.0708626243285835,"1920"
11187269.7411234211176634,611329.0708626243285835,11188269.7411234211176634,610329.0708626243285835,"1921"
11187269.7411234211176634,610329.0708626243285835,11188269.7411234211176634,609329.0708626243285835,"1922"
11187269.7411234211176634,609329.0708626243285835,11188269.7411234211176634,608329.0708626243285835,"1923"
11187269.7411234211176634,608329.0708626243285835,11188269.7411234211176634,607329.0708626243285835,"1924"
11187269.7411234211176634,607329.0708626243285835,11188269.7411234211176634,606329.0708626243285835,"1925"
11187269.7411234211176634,606329.0708626243285835,11188269.7411234211176634,605329.0708626243285835,"1926"
11187269.7411234211176634,605329.0708626243285835,11188269.7411234211176634,604329.0708626243285835,"1927"
11187269.7411234211176634,604329.0708626243285835,11188269.7411234211176634,603329.0708626243285835,"1928"
11187269.7411234211176634,603329.0708626243285835,11188269.7411234211176634,602329.0708626243285835,"1929"
11187269.7411234211176634,602329.0708626243285835,11188269.7411234211176634,601329.0708626243285835,"1930"
11187269.7411234211176634,601329.0708626243285835,11188269.7411234211176634,600329.0708626243285835,"1931"
11187269.7411234211176634,600329.0708626243285835,11188269.7411234211176634,599329.0708626243285835,"1932"
11187269.7411234211176634,599329.0708626243285835,11188269.7411234211176634,598329.0708626243285835,"1933"
11187269.7411234211176634,598329.0708626243285835,11188269.7411234211176634,597329.0708626243285835,"1934"
11187269.7411234211176634,597329.0708626243285835,11188269.7411234211176634,596329.0708626243285835,"1935"
11187269.7411234211176634,596329.0708626243285835,11188269.7411234211176634,595329.0708626243285835,"1936"
11187269.7411234211176634,595329.0708626243285835,11188269.7411234211176634,594329.0708626243285835,"1937"
11187269.7411234211176634,594329.0708626243285835,11188269.7411234211176634,593329.0708626243285835,"1938"
11187269.7411234211176634,593329.0708626243285835,11188269.7411234211176634,592329.0708626243285835,"1939"
11187269.7411234211176634,592329.0708626243285835,11188269.7411234211176634,591329.0708626243285835,"1940"
11187269.7411234211176634,591329.0708626243285835,11188269.7411234211176634,590329.0708626243285835,"1941"
11187269.7411234211176634,590329.0708626243285835,11188269.7411234211176634,589329.0708626243285835,"1942"
11187269.7411234211176634,589329.0708626243285835,11188269.7411234211176634,588329.0708626243285835,"1943"
11187269.7411234211176634,588329.0708626243285835,11188269.7411234211176634,587329.0708626243285835,"1944"
11187269.7411234211176634,587329.0708626243285835,11188269.7411234211176634,586329.0708626243285835,"1945"
11187269.7411234211176634,586329.0708626243285835,11188269.7411234211176634,585329.0708626243285835,"1946"
11187269.7411234211176634,585329.0708626243285835,11188269.7411234211176634,584329.0708626243285835,"1947"
11187269.7411234211176634,584329.0708626243285835,11188269.7411234211176634,583329.0708626243285835,"1948"
11187269.7411234211176634,583329.0708626243285835,11188269.7411234211176634,582329.0708626243285835,"1949"
11187269.7411234211176634,582329.0708626243285835,11188269.7411234211176634,581329.0708626243285835,"1950"
11187269.7411234211176634,581329.0708626243285835,11188269.7411234211176634,580329.0708626243285835,"1951"
11187269.7411234211176634,580329.0708626243285835,11188269.7411234211176634,579329.0708626243285835,"1952"
11187269.7411234211176634,579329.0708626243285835,11188269.7411234211176634,578329.0708626243285835,"1953"
11187269.7411234211176634,578329.0708626243285835,11188269.7411234211176634,577329.0708626243285835,"1954"
11187269.7411234211176634,577329.0708626243285835,11188269.7411234211176634,576329.0708626243285835,"1955"
11187269.7411234211176634,576329.0708626243285835,11188269.7411234211176634,575329.0708626243285835,"1956"
11187269.7411234211176634,575329.0708626243285835,11188269.7411234211176634,574329.0708626243285835,"1957"
11187269.7411234211176634,574329.0708626243285835,11188269.7411234211176634,573329.0708626243285835,"1958"
11187269.7411234211176634,573329.0708626243285835,11188269.7411234211176634,572329.0708626243285835,"1959"
11187269.7411234211176634,572329.0708626243285835,11188269.7411234211176634,571329.0708626243285835,"1960"
11187269.7411234211176634,571329.0708626243285835,11188269.7411234211176634,570329.0708626243285835,"1961"
11188269.7411234211176634,623329.0708626243285835,11189269.7411234211176634,622329.0708626243285835,"1962"
11188269.7411234211176634,622329.0708626243285835,11189269.7411234211176634,621329.0708626243285835,"1963"
11188269.7411234211176634,621329.0708626243285835,11189269.7411234211176634,620329.0708626243285835,"1964"
11188269.7411234211176634,620329.0708626243285835,11189269.7411234211176634,619329.0708626243285835,"1965"
11188269.7411234211176634,619329.0708626243285835,11189269.7411234211176634,618329.0708626243285835,"1966"
11188269.7411234211176634,618329.0708626243285835,11189269.7411234211176634,617329.0708626243285835,"1967"
11188269.7411234211176634,617329.0708626243285835,11189269.7411234211176634,616329.0708626243285835,"1968"
11188269.7411234211176634,616329.0708626243285835,11189269.7411234211176634,615329.0708626243285835,"1969"
11188269.7411234211176634,615329.0708626243285835,11189269.7411234211176634,614329.0708626243285835,"1970"
11188269.7411234211176634,614329.0708626243285835,11189269.7411234211176634,613329.0708626243285835,"1971"
11188269.7411234211176634,613329.0708626243285835,11189269.7411234211176634,612329.0708626243285835,"1972"
11188269.7411234211176634,612329.0708626243285835,11189269.7411234211176634,611329.0708626243285835,"1973"
11188269.7411234211176634,611329.0708626243285835,11189269.7411234211176634,610329.0708626243285835,"1974"
11188269.7411234211176634,610329.0708626243285835,11189269.7411234211176634,609329.0708626243285835,"1975"
